DAY_DATE,MONTH_ID,QUARTER_ID,YEAR_ID,PREV_DAY_DATE,LM_DAY_DATE,LQ_DAY_DATE,LY_DAY_DATE
12-Dec-17,201712,20174,2017,11-Dec-17,12-Nov-17,12-Sep-17,12-Dec-16
13-Dec-17,201712,20174,2017,12-Dec-17,13-Nov-17,13-Sep-17,13-Dec-16
14-Dec-17,201712,20174,2017,13-Dec-17,14-Nov-17,14-Sep-17,14-Dec-16
15-Dec-17,201712,20174,2017,14-Dec-17,15-Nov-17,15-Sep-17,15-Dec-16
16-Dec-17,201712,20174,2017,15-Dec-17,16-Nov-17,16-Sep-17,16-Dec-16
17-Dec-17,201712,20174,2017,16-Dec-17,17-Nov-17,17-Sep-17,17-Dec-16
18-Dec-17,201712,20174,2017,17-Dec-17,18-Nov-17,18-Sep-17,18-Dec-16
19-Dec-17,201712,20174,2017,18-Dec-17,19-Nov-17,19-Sep-17,19-Dec-16
20-Dec-17,201712,20174,2017,19-Dec-17,20-Nov-17,20-Sep-17,20-Dec-16
21-Dec-17,201712,20174,2017,20-Dec-17,21-Nov-17,21-Sep-17,21-Dec-16
22-Dec-17,201712,20174,2017,21-Dec-17,22-Nov-17,22-Sep-17,22-Dec-16
23-Dec-17,201712,20174,2017,22-Dec-17,23-Nov-17,23-Sep-17,23-Dec-16
24-Dec-17,201712,20174,2017,23-Dec-17,24-Nov-17,24-Sep-17,24-Dec-16
25-Dec-17,201712,20174,2017,24-Dec-17,25-Nov-17,25-Sep-17,25-Dec-16
26-Dec-17,201712,20174,2017,25-Dec-17,26-Nov-17,26-Sep-17,26-Dec-16
27-Dec-17,201712,20174,2017,26-Dec-17,27-Nov-17,27-Sep-17,27-Dec-16
28-Dec-17,201712,20174,2017,27-Dec-17,28-Nov-17,28-Sep-17,28-Dec-16
29-Dec-17,201712,20174,2017,28-Dec-17,29-Nov-17,29-Sep-17,29-Dec-16
30-Dec-17,201712,20174,2017,29-Dec-17,30-Nov-17,30-Sep-17,30-Dec-16
31-Dec-17,201712,20174,2017,30-Dec-17,30-Nov-17,01-Oct-17,31-Dec-16
